timestamp,machine_id,temperature_c,vibration_mm_s,pressure_bar,rpm,power_kw,acoustic_db,operating_hours,machine_age_years,days_since_last_maintenance,failure_within_7d
2025-11-05 00:00:00,CNC-004,66.8,1.13,156.9,1486.0,24.2,72.4,13217.0,7,37,0
2025-11-05 06:00:00,CNC-004,68.4,1.08,156.1,1496.0,25.7,75.6,13221.0,7,37,0
2025-11-05 12:00:00,CNC-004,68.0,0.88,154.7,1487.0,23.3,68.0,13227.0,7,37,0
2025-11-05 18:00:00,CNC-004,65.1,0.96,150.4,1490.0,24.6,72.6,13232.0,7,37,0
2025-11-06 00:00:00,CNC-004,66.7,1.17,153.2,1495.0,24.5,71.3,13236.0,7,38,0
2025-11-06 06:00:00,CNC-004,68.5,0.92,153.5,1500.0,24.4,66.6,13242.0,7,38,0
2025-11-06 12:00:00,CNC-004,67.0,0.87,151.5,1503.0,22.7,70.4,13247.0,7,8,0
2025-11-06 18:00:00,CNC-004,63.6,0.89,155.2,1511.0,24.0,72.6,13252.0,7,38,0
2025-11-07 00:00:00,CNC-004,66.5,0.9,152.4,1500.0,23.9,71.2,13257.0,7,39,0
2025-11-07 06:00:00,CNC-004,67.3,0.94,155.2,1487.0,24.0,70.1,13262.0,7,39,0
2025-11-07 12:00:00,CNC-004,65.7,0.95,153.7,1498.0,23.2,70.1,13267.0,7,39,0
2025-11-07 18:00:00,CNC-004,65.7,0.88,153.3,1481.0,22.8,70.1,13272.0,7,9,0
2025-11-08 00:00:00,CNC-004,67.3,0.86,156.1,1497.0,23.9,69.9,13277.0,7,40,0
2025-11-08 06:00:00,CNC-004,68.8,1.06,153.7,1485.0,24.3,67.9,13283.0,7,10,0
2025-11-08 12:00:00,CNC-004,66.9,0.87,151.1,1496.0,23.5,69.9,13288.0,7,40,0
2025-11-08 18:00:00,CNC-004,64.9,0.87,153.4,1489.0,22.8,71.6,13294.0,7,10,0
2025-11-09 00:00:00,CNC-004,65.2,0.87,152.3,1477.0,23.1,72.1,13298.0,7,41,0
2025-11-09 06:00:00,CNC-004,69.3,0.93,157.8,1502.0,24.0,73.0,13303.0,7,11,0
2025-11-09 12:00:00,CNC-004,68.1,0.9,155.8,1496.0,23.9,73.3,13309.0,7,11,0
2025-11-09 18:00:00,CNC-004,66.8,0.86,154.1,1494.0,23.3,73.4,13315.0,7,11,0
2025-11-10 00:00:00,CNC-004,65.8,1.08,152.8,1484.0,24.6,71.9,13319.0,7,42,0
2025-11-10 06:00:00,CNC-004,67.4,0.9,153.6,1511.0,24.1,72.0,13325.0,7,42,0
2025-11-10 12:00:00,CNC-004,64.3,1.11,152.2,1479.0,23.7,71.3,13329.0,7,12,0
2025-11-10 18:00:00,CNC-004,65.7,1.17,155.0,1496.0,24.4,69.7,13335.0,7,42,0
2025-11-11 00:00:00,CNC-004,66.5,1.05,154.3,1485.0,24.5,76.3,13341.0,7,43,0
2025-11-11 06:00:00,CNC-004,67.9,1.53,153.6,1487.0,25.8,69.6,13348.0,7,43,0
2025-11-11 12:00:00,CNC-004,66.7,1.05,149.3,1477.0,24.6,71.9,13354.0,7,13,0
2025-11-11 18:00:00,CNC-004,64.3,0.85,152.0,1491.0,22.5,71.9,13358.0,7,13,0
2025-11-12 00:00:00,CNC-004,67.2,0.95,153.9,1484.0,23.7,72.7,13363.0,7,44,0
2025-11-12 06:00:00,CNC-004,66.0,1.06,154.7,1509.0,23.7,71.5,13369.0,7,44,0
2025-11-12 12:00:00,CNC-004,67.8,0.88,153.7,1492.0,22.5,70.0,13374.0,7,14,0
2025-11-12 18:00:00,CNC-004,66.8,1.48,150.2,1488.0,25.8,72.6,13379.0,7,44,0
2025-11-13 00:00:00,CNC-004,67.3,1.11,153.4,1482.0,24.6,69.0,13385.0,7,45,0
2025-11-13 06:00:00,CNC-004,67.6,0.96,153.7,1491.0,24.2,72.2,13389.0,7,45,0
2025-11-13 12:00:00,CNC-004,66.3,0.99,153.7,1474.0,23.2,71.0,13394.0,7,15,0
2025-11-13 18:00:00,CNC-004,63.0,1.15,152.3,1485.0,23.3,74.5,13400.0,7,15,0
2025-11-14 00:00:00,CNC-004,69.5,0.95,150.7,1502.0,24.2,70.0,13404.0,7,16,0
2025-11-14 06:00:00,CNC-004,69.3,0.87,156.3,1493.0,24.1,72.9,13409.0,7,16,0
2025-11-14 12:00:00,CNC-004,64.9,0.95,154.5,1496.0,24.3,72.0,13414.0,7,1,0
2025-11-14 18:00:00,CNC-004,66.0,0.94,156.2,1479.0,23.4,70.9,13419.0,7,16,0
2025-11-15 00:00:00,CNC-004,66.4,0.86,152.7,1501.0,23.5,71.0,13424.0,7,2,0
2025-11-15 06:00:00,CNC-004,68.1,0.89,154.2,1506.0,23.8,73.9,13429.0,7,17,0
2025-11-15 12:00:00,CNC-004,69.3,0.85,155.1,1477.0,25.1,72.5,13436.0,7,47,0
2025-11-15 18:00:00,CNC-004,67.2,0.86,154.7,1484.0,24.9,72.1,13440.0,7,47,0
2025-11-16 00:00:00,CNC-004,64.9,0.91,152.0,1488.0,24.2,73.9,13446.0,7,3,0
2025-11-16 06:00:00,CNC-004,70.4,0.93,150.7,1490.0,24.9,73.3,13452.0,7,18,0
2025-11-16 12:00:00,CNC-004,67.3,0.89,151.3,1495.0,24.0,75.1,13458.0,7,18,0
2025-11-16 18:00:00,CNC-004,63.9,1.25,153.8,1502.0,24.2,73.4,13463.0,7,3,0
2025-11-17 00:00:00,CNC-004,68.1,0.88,155.9,1472.0,23.8,74.6,13469.0,7,49,0
2025-11-17 06:00:00,CNC-004,68.3,0.97,153.0,1488.0,24.3,72.2,13475.0,7,19,0
2025-11-17 12:00:00,CNC-004,67.9,0.98,153.4,1503.0,24.4,72.6,13480.0,7,19,0
2025-11-17 18:00:00,CNC-004,64.6,1.27,148.8,1490.0,24.3,72.1,13485.0,7,4,0
2025-11-18 00:00:00,CNC-004,67.9,0.94,151.1,1484.0,24.6,68.0,13489.0,7,5,0
2025-11-18 06:00:00,CNC-004,69.7,0.9,155.3,1481.0,24.1,71.2,13495.0,7,20,0
2025-11-18 12:00:00,CNC-004,69.1,0.91,153.6,1491.0,23.6,74.9,13500.0,7,50,0
2025-11-18 18:00:00,CNC-004,63.7,1.03,155.3,1501.0,23.5,74.2,13504.0,7,50,0
2025-11-19 00:00:00,CNC-004,66.0,0.91,153.4,1485.0,23.8,69.9,13510.0,7,21,0
2025-11-19 06:00:00,CNC-004,69.0,0.88,159.9,1503.0,23.8,69.4,13516.0,7,51,0
2025-11-19 12:00:00,CNC-004,67.0,1.43,153.8,1493.0,24.9,69.1,13521.0,7,21,0
2025-11-19 18:00:00,CNC-004,66.6,1.04,154.9,1489.0,23.9,74.0,13526.0,7,51,0
2025-11-20 00:00:00,CNC-004,69.5,1.13,150.2,1506.0,24.3,72.1,13532.0,7,52,0
2025-11-20 06:00:00,CNC-004,69.9,0.97,155.4,1480.0,24.6,76.0,13536.0,7,52,0
2025-11-20 12:00:00,CNC-004,67.4,0.95,150.4,1500.0,23.4,74.2,13541.0,7,7,0
2025-11-20 18:00:00,CNC-004,66.6,0.97,153.7,1495.0,24.0,72.3,13547.0,7,22,0
2025-11-21 00:00:00,CNC-004,67.3,0.89,151.4,1493.0,24.6,70.6,13553.0,7,8,0
2025-11-21 06:00:00,CNC-004,69.7,1.17,151.4,1485.0,24.2,67.4,13559.0,7,8,0
2025-11-21 12:00:00,CNC-004,67.0,1.17,154.6,1495.0,25.8,70.9,13564.0,7,23,0
2025-11-21 18:00:00,CNC-004,66.4,0.98,152.5,1497.0,23.9,69.2,13570.0,7,53,0
2025-11-22 00:00:00,CNC-004,66.3,1.13,150.0,1496.0,24.3,72.0,13574.0,7,9,0
2025-11-22 06:00:00,CNC-004,69.0,0.88,156.3,1490.0,24.6,72.3,13580.0,7,54,0
2025-11-22 12:00:00,CNC-004,64.0,0.93,152.2,1503.0,24.0,68.6,13585.0,7,24,0
2025-11-22 18:00:00,CNC-004,64.4,0.87,153.2,1483.0,23.8,75.6,13590.0,7,9,0
2025-11-23 00:00:00,CNC-004,63.6,0.87,154.0,1481.0,22.4,71.1,13596.0,7,25,0
2025-11-23 06:00:00,CNC-004,69.2,0.89,152.4,1486.0,23.9,71.1,13601.0,7,10,0
2025-11-23 12:00:00,CNC-004,66.9,0.86,151.3,1493.0,24.0,70.9,13607.0,7,25,0
2025-11-23 18:00:00,CNC-004,63.8,0.9,154.3,1495.0,23.4,70.9,13612.0,7,55,0
2025-11-24 00:00:00,CNC-004,65.9,0.92,154.7,1476.0,24.5,72.2,13617.0,7,56,0
2025-11-24 06:00:00,CNC-004,66.2,0.97,155.3,1509.0,23.8,71.8,13621.0,7,11,0
2025-11-24 12:00:00,CNC-004,68.8,1.04,154.3,1489.0,24.9,69.5,13626.0,7,11,0
2025-11-24 18:00:00,CNC-004,65.9,1.25,152.7,1495.0,23.8,71.9,13632.0,7,56,0
2025-11-25 00:00:00,CNC-004,63.7,1.44,150.0,1506.0,24.8,70.7,13637.0,7,12,0
2025-11-25 06:00:00,CNC-004,68.9,0.99,156.4,1497.0,24.1,72.7,13641.0,7,57,0
2025-11-25 12:00:00,CNC-004,64.7,0.94,153.1,1494.0,23.7,73.0,13647.0,7,57,0
2025-11-25 18:00:00,CNC-004,66.3,0.86,151.2,1503.0,23.3,71.7,13653.0,7,57,0
2025-11-26 00:00:00,CNC-004,68.2,1.18,154.1,1493.0,24.5,74.7,13659.0,7,58,0
2025-11-26 06:00:00,CNC-004,67.7,0.98,153.3,1486.0,23.7,71.8,13665.0,7,28,0
2025-11-26 12:00:00,CNC-004,65.5,0.95,153.3,1495.0,23.9,70.4,13671.0,7,58,0
2025-11-26 18:00:00,CNC-004,65.0,1.0,155.4,1486.0,24.3,71.4,13675.0,7,58,0
2025-11-27 00:00:00,CNC-004,67.1,0.95,151.1,1492.0,23.4,69.3,13681.0,7,14,0
2025-11-27 06:00:00,CNC-004,70.0,0.88,154.1,1497.0,24.4,70.8,13686.0,7,14,0
2025-11-27 12:00:00,CNC-004,64.2,1.07,148.6,1494.0,23.1,70.9,13692.0,7,14,0
2025-11-27 18:00:00,CNC-004,63.7,0.98,156.4,1503.0,24.0,72.0,13697.0,7,59,0
2025-11-28 00:00:00,CNC-004,64.5,1.33,156.1,1492.0,23.9,72.8,13702.0,7,60,0
2025-11-28 06:00:00,CNC-004,67.9,1.04,153.2,1495.0,24.0,73.2,13706.0,7,15,0
2025-11-28 12:00:00,CNC-004,66.0,1.24,152.8,1498.0,24.0,72.3,13712.0,7,30,0
2025-11-28 18:00:00,CNC-004,64.4,0.89,153.6,1496.0,24.1,71.8,13717.0,7,30,0
2025-11-29 00:00:00,CNC-004,65.4,0.89,150.4,1490.0,23.7,68.0,13722.0,7,31,0
2025-11-29 06:00:00,CNC-004,69.5,0.88,155.1,1499.0,24.4,72.7,13728.0,7,61,0
2025-11-29 12:00:00,CNC-004,66.5,1.15,154.0,1480.0,24.2,73.2,13734.0,7,61,0
2025-11-29 18:00:00,CNC-004,64.3,0.98,152.5,1491.0,24.2,71.8,13740.0,7,16,0
2025-11-30 00:00:00,CNC-004,67.2,0.88,152.2,1495.0,23.9,71.4,13744.0,7,32,0
2025-11-30 06:00:00,CNC-004,69.5,1.07,156.2,1490.0,24.9,73.8,13750.0,7,17,0
2025-11-30 12:00:00,CNC-004,68.0,1.3,155.1,1487.0,24.7,73.3,13756.0,7,62,0
2025-11-30 18:00:00,CNC-004,65.3,0.86,155.7,1489.0,22.9,73.7,13760.0,7,62,0
2025-12-01 00:00:00,CNC-004,67.2,0.92,152.4,1504.0,24.4,71.7,13766.0,7,18,0
2025-12-01 06:00:00,CNC-004,67.7,0.85,153.5,1494.0,24.3,69.8,13770.0,7,63,0
2025-12-01 12:00:00,CNC-004,66.2,0.86,155.8,1492.0,23.8,71.1,13775.0,7,63,0
2025-12-01 18:00:00,CNC-004,65.2,0.97,155.3,1498.0,23.2,72.8,13780.0,7,63,0
2025-12-02 00:00:00,CNC-004,65.9,0.97,149.7,1494.0,23.6,73.1,13785.0,7,34,0
2025-12-02 06:00:00,CNC-004,68.4,1.0,153.8,1495.0,24.2,71.5,13790.0,7,64,0
2025-12-02 12:00:00,CNC-004,65.6,1.68,151.9,1477.0,25.2,73.1,13796.0,7,34,0
2025-12-02 18:00:00,CNC-004,64.5,0.99,153.6,1495.0,23.9,74.9,13801.0,7,19,0
2025-12-03 00:00:00,CNC-004,68.4,1.06,155.7,1498.0,25.0,72.7,13807.0,7,65,0
2025-12-03 06:00:00,CNC-004,68.0,1.08,153.8,1500.0,23.9,72.8,13812.0,7,65,0
2025-12-03 12:00:00,CNC-004,68.2,1.23,150.9,1506.0,23.8,70.6,13816.0,7,35,0
2025-12-03 18:00:00,CNC-004,64.1,0.98,154.0,1487.0,24.3,72.7,13822.0,7,65,0
2025-12-04 00:00:00,CNC-004,67.3,0.98,150.2,1485.0,24.5,68.1,13828.0,7,36,0
2025-12-04 06:00:00,CNC-004,67.7,0.87,154.6,1485.0,23.2,74.1,13834.0,7,66,0
2025-12-04 12:00:00,CNC-004,67.2,1.47,153.1,1491.0,25.7,73.7,13838.0,7,36,0
2025-12-04 18:00:00,CNC-004,63.9,0.92,152.1,1491.0,24.1,75.2,13843.0,7,66,0
2025-12-05 00:00:00,CNC-004,66.3,1.21,152.2,1506.0,24.0,73.0,13849.0,7,37,0
2025-12-05 06:00:00,CNC-004,67.1,0.9,150.3,1497.0,24.1,70.9,13855.0,7,22,0
2025-12-05 12:00:00,CNC-004,65.4,0.99,151.6,1497.0,23.5,75.2,13861.0,7,22,0
2025-12-05 18:00:00,CNC-004,62.8,1.15,156.5,1485.0,23.8,73.3,13866.0,7,37,0
2025-12-06 00:00:00,CNC-004,65.9,0.88,153.1,1476.0,23.5,69.2,13871.0,7,23,0
2025-12-06 06:00:00,CNC-004,68.7,0.85,155.4,1487.0,23.7,71.8,13876.0,7,23,0
2025-12-06 12:00:00,CNC-004,67.2,1.08,154.9,1500.0,25.2,71.2,13883.0,7,68,0
2025-12-06 18:00:00,CNC-004,66.5,1.03,152.8,1496.0,24.5,75.3,13888.0,7,23,0
2025-12-07 00:00:00,CNC-004,66.8,1.06,155.2,1477.0,24.2,73.6,13893.0,7,69,0
2025-12-07 06:00:00,CNC-004,66.2,1.04,158.3,1494.0,23.8,69.9,13899.0,7,69,0
2025-12-07 12:00:00,CNC-004,65.2,1.52,151.7,1501.0,25.2,70.2,13903.0,7,69,0
2025-12-07 18:00:00,CNC-004,64.0,0.91,154.2,1476.0,23.0,72.5,13909.0,7,39,0
2025-12-08 00:00:00,CNC-004,65.7,0.87,153.3,1508.0,23.1,72.0,13914.0,7,40,0
2025-12-08 06:00:00,CNC-004,69.0,1.01,154.4,1487.0,24.5,73.2,13920.0,7,70,0
2025-12-08 12:00:00,CNC-004,65.4,0.89,153.9,1482.0,23.1,76.2,13926.0,7,70,0
2025-12-08 18:00:00,CNC-004,64.2,0.96,155.7,1491.0,24.1,70.9,13932.0,7,70,0
2025-12-09 00:00:00,CNC-004,64.6,1.2,150.9,1510.0,24.2,72.6,13938.0,7,26,0
2025-12-09 06:00:00,CNC-004,67.8,1.15,153.0,1497.0,23.8,69.3,13943.0,7,26,0
2025-12-09 12:00:00,CNC-004,64.6,0.87,152.7,1496.0,22.5,72.1,13949.0,7,41,0
2025-12-09 18:00:00,CNC-004,63.1,0.89,154.6,1490.0,23.7,70.2,13954.0,7,26,0
2025-12-10 00:00:00,CNC-004,65.7,0.98,150.1,1493.0,23.0,71.6,13958.0,7,27,0
2025-12-10 06:00:00,CNC-004,67.9,1.59,153.3,1489.0,25.0,69.0,13964.0,7,42,0
2025-12-10 12:00:00,CNC-004,68.2,1.16,154.5,1504.0,24.0,70.9,13968.0,7,72,0
2025-12-10 18:00:00,CNC-004,62.8,1.14,150.7,1479.0,23.1,73.9,13974.0,7,72,0
2025-12-11 00:00:00,CNC-004,65.6,0.86,151.6,1507.0,24.0,69.3,13980.0,7,73,0
2025-12-11 06:00:00,CNC-004,68.9,0.95,155.3,1494.0,23.4,71.6,13985.0,7,43,0
2025-12-11 12:00:00,CNC-004,65.7,0.96,153.4,1498.0,24.1,73.7,13990.0,7,73,0
2025-12-11 18:00:00,CNC-004,64.2,0.99,152.3,1512.0,24.2,73.5,13995.0,7,28,0
2025-12-12 00:00:00,CNC-004,66.5,1.01,151.8,1487.0,23.4,65.4,14001.0,7,74,0
2025-12-12 06:00:00,CNC-004,68.4,0.95,151.0,1479.0,25.0,70.2,14006.0,7,74,0
2025-12-12 12:00:00,CNC-004,67.6,1.17,153.2,1495.0,24.1,72.7,14012.0,7,29,0
2025-12-12 18:00:00,CNC-004,65.3,1.02,155.1,1488.0,23.9,72.3,14018.0,7,29,0
2025-12-13 00:00:00,CNC-004,66.2,0.87,151.3,1488.0,24.2,74.6,14023.0,7,30,0
2025-12-13 06:00:00,CNC-004,68.7,1.1,153.3,1494.0,24.3,69.2,14028.0,7,30,0
2025-12-13 12:00:00,CNC-004,64.5,0.97,152.5,1487.0,23.7,73.1,14035.0,7,45,0
2025-12-13 18:00:00,CNC-004,65.8,0.88,152.6,1494.0,23.4,67.5,14040.0,7,30,0
2025-12-14 00:00:00,CNC-004,64.3,1.07,157.5,1488.0,23.5,74.2,14045.0,7,76,0
2025-12-14 06:00:00,CNC-004,65.4,1.15,155.3,1504.0,24.0,74.7,14050.0,7,31,0
2025-12-14 12:00:00,CNC-004,66.2,1.2,154.4,1504.0,25.3,69.8,14056.0,7,31,0
2025-12-14 18:00:00,CNC-004,62.8,1.32,154.9,1502.0,23.3,69.9,14062.0,7,76,0
2025-12-15 00:00:00,CNC-004,63.9,1.2,155.2,1501.0,23.9,73.6,14066.0,7,32,0
2025-12-15 06:00:00,CNC-004,67.3,0.85,151.3,1478.0,23.4,76.1,14070.0,7,47,0
2025-12-15 12:00:00,CNC-004,63.5,0.85,151.7,1495.0,23.7,75.1,14075.0,7,47,0
2025-12-15 18:00:00,CNC-004,62.7,1.06,152.4,1492.0,23.4,70.7,14081.0,7,77,0
2025-12-16 00:00:00,CNC-004,64.8,0.88,156.0,1488.0,23.3,69.2,14085.0,7,48,0
2025-12-16 06:00:00,CNC-004,68.1,0.86,152.9,1496.0,23.9,72.7,14091.0,7,48,0
2025-12-16 12:00:00,CNC-004,64.4,0.88,152.1,1487.0,23.2,73.3,14096.0,7,33,0
2025-12-16 18:00:00,CNC-004,62.5,0.89,154.9,1495.0,23.2,74.1,14100.0,7,48,0
2025-12-17 00:00:00,CNC-004,65.8,0.93,151.6,1500.0,23.8,71.8,14107.0,7,49,0
2025-12-17 06:00:00,CNC-004,67.0,0.9,152.4,1485.0,24.1,72.3,14113.0,7,34,0
2025-12-17 12:00:00,CNC-004,65.1,0.89,152.8,1488.0,23.5,71.1,14119.0,7,79,0
2025-12-17 18:00:00,CNC-004,63.9,0.94,157.0,1498.0,23.7,68.4,14125.0,7,34,0
2025-12-18 00:00:00,CNC-004,65.6,0.94,153.8,1493.0,24.2,69.1,14130.0,7,35,0
2025-12-18 06:00:00,CNC-004,66.4,1.0,153.2,1486.0,23.5,68.8,14135.0,7,35,0
2025-12-18 12:00:00,CNC-004,66.1,1.01,155.3,1498.0,24.2,71.9,14140.0,7,35,0
2025-12-18 18:00:00,CNC-004,64.7,0.96,154.7,1492.0,23.2,71.6,14146.0,7,80,0
2025-12-19 00:00:00,CNC-004,65.1,0.87,149.8,1501.0,23.5,72.6,14152.0,7,36,0
2025-12-19 06:00:00,CNC-004,68.0,1.05,154.1,1498.0,25.4,71.6,14158.0,7,36,0
2025-12-19 12:00:00,CNC-004,66.6,0.92,154.4,1502.0,23.9,68.5,14165.0,7,36,0
2025-12-19 18:00:00,CNC-004,62.2,1.11,153.8,1501.0,22.6,74.7,14169.0,7,51,0
2025-12-20 00:00:00,CNC-004,66.1,0.88,154.1,1496.0,23.6,74.3,14174.0,7,52,0
2025-12-20 06:00:00,CNC-004,68.4,1.24,152.0,1489.0,24.6,69.8,14180.0,7,52,0
2025-12-20 12:00:00,CNC-004,67.1,0.87,155.0,1493.0,23.8,70.7,14186.0,7,37,0
2025-12-20 18:00:00,CNC-004,63.1,0.96,154.0,1497.0,23.6,68.3,14190.0,7,37,0
2025-12-21 00:00:00,CNC-004,63.9,0.88,153.5,1476.0,24.3,69.3,14195.0,7,83,0
2025-12-21 06:00:00,CNC-004,66.4,1.18,152.3,1496.0,24.7,71.6,14201.0,7,83,0
2025-12-21 12:00:00,CNC-004,65.1,0.85,155.0,1496.0,24.2,72.2,14207.0,7,38,0
2025-12-21 18:00:00,CNC-004,63.1,0.85,151.9,1489.0,22.0,72.1,14212.0,7,53,0
2025-12-22 00:00:00,CNC-004,62.9,0.85,151.9,1502.0,22.8,69.8,14217.0,7,84,0
2025-12-22 06:00:00,CNC-004,67.8,1.04,152.0,1492.0,23.9,74.0,14222.0,7,39,0
2025-12-22 12:00:00,CNC-004,65.6,0.86,152.7,1494.0,23.2,79.8,14226.0,7,84,0
2025-12-22 18:00:00,CNC-004,61.5,0.85,153.2,1482.0,23.2,70.9,14231.0,7,39,0
2025-12-23 00:00:00,CNC-004,64.6,1.04,151.2,1499.0,24.1,71.9,14235.0,7,40,0
2025-12-23 06:00:00,CNC-004,65.7,0.85,156.0,1479.0,23.4,75.1,14241.0,7,85,0
2025-12-23 12:00:00,CNC-004,63.4,1.05,152.0,1496.0,23.8,69.4,14247.0,7,55,0
2025-12-23 18:00:00,CNC-004,62.4,0.92,150.5,1487.0,23.0,69.6,14251.0,7,85,0
2025-12-24 00:00:00,CNC-004,65.1,0.94,153.2,1501.0,23.7,71.4,14257.0,7,86,0
2025-12-24 06:00:00,CNC-004,66.9,0.94,156.1,1494.0,23.8,75.7,14263.0,7,86,0
2025-12-24 12:00:00,CNC-004,65.7,1.31,155.7,1490.0,24.6,72.6,14268.0,7,86,0
2025-12-24 18:00:00,CNC-004,62.4,0.99,152.7,1497.0,22.6,71.8,14274.0,7,56,0
2025-12-25 00:00:00,CNC-004,65.5,1.28,155.4,1481.0,24.4,75.0,14278.0,7,57,0
2025-12-25 06:00:00,CNC-004,65.9,0.87,154.6,1497.0,23.6,72.6,14283.0,7,57,0
2025-12-25 12:00:00,CNC-004,63.5,0.89,154.0,1494.0,23.3,71.2,14287.0,7,87,0
2025-12-25 18:00:00,CNC-004,62.9,0.88,152.8,1491.0,23.9,73.2,14292.0,7,87,0
2025-12-26 00:00:00,CNC-004,66.1,1.12,150.2,1489.0,23.9,72.7,14297.0,7,58,0
2025-12-26 06:00:00,CNC-004,66.8,0.91,152.8,1492.0,22.8,67.7,14303.0,7,43,0
2025-12-26 12:00:00,CNC-004,64.1,1.0,152.6,1502.0,24.3,70.9,14309.0,7,58,0
2025-12-26 18:00:00,CNC-004,63.9,1.04,151.5,1492.0,24.0,72.0,14314.0,7,58,0
2025-12-27 00:00:00,CNC-004,64.5,0.86,152.4,1493.0,24.3,71.1,14319.0,7,89,0
2025-12-27 06:00:00,CNC-004,68.7,0.94,154.3,1492.0,23.6,73.2,14323.0,7,44,0
2025-12-27 12:00:00,CNC-004,65.5,0.86,151.1,1499.0,23.5,75.0,14329.0,7,89,0
2025-12-27 18:00:00,CNC-004,63.4,0.99,151.8,1503.0,23.7,70.1,14334.0,7,44,0
2025-07-01 00:00:00,CNC-005,61.3,1.77,149.9,1511.0,24.7,74.3,11356.0,8,0,0
2025-07-01 06:00:00,CNC-005,65.8,1.45,147.2,1525.0,24.3,73.9,11362.0,8,0,0
2025-07-01 12:00:00,CNC-005,61.9,1.17,145.8,1531.0,23.9,72.2,11368.0,8,0,0
2025-07-01 18:00:00,CNC-005,60.7,1.57,148.9,1527.0,24.1,69.8,11374.0,8,0,0
2025-07-02 00:00:00,CNC-005,64.4,1.23,145.5,1518.0,23.7,72.9,11379.0,8,1,0
2025-07-02 06:00:00,CNC-005,67.9,1.35,149.5,1508.0,23.8,74.0,11383.0,8,1,0
2025-07-02 12:00:00,CNC-005,61.6,1.15,148.6,1525.0,23.5,66.9,11387.0,8,1,0
2025-07-02 18:00:00,CNC-005,60.2,1.28,147.9,1524.0,23.0,73.8,11392.0,8,1,0
2025-07-03 00:00:00,CNC-005,64.5,1.23,152.2,1540.0,24.4,70.6,11397.0,8,2,0
2025-07-03 06:00:00,CNC-005,65.9,1.24,150.7,1516.0,24.2,72.7,11404.0,8,2,0
2025-07-03 12:00:00,CNC-005,64.4,1.15,148.9,1514.0,24.9,70.6,11409.0,8,2,0
2025-07-03 18:00:00,CNC-005,60.9,1.28,152.4,1517.0,23.5,72.4,11413.0,8,2,0
2025-07-04 00:00:00,CNC-005,64.3,1.2,150.6,1513.0,23.3,69.8,11418.0,8,3,0
2025-07-04 06:00:00,CNC-005,65.0,1.39,147.7,1518.0,23.3,69.7,11422.0,8,3,0
2025-07-04 12:00:00,CNC-005,62.7,1.26,147.3,1524.0,24.1,73.2,11427.0,8,3,0
2025-07-04 18:00:00,CNC-005,62.7,1.4,150.5,1512.0,23.2,68.3,11432.0,8,3,0
2025-07-05 00:00:00,CNC-005,64.0,1.29,150.1,1511.0,24.3,67.6,11438.0,8,4,0
2025-07-05 06:00:00,CNC-005,65.6,1.15,150.3,1523.0,24.4,71.3,11444.0,8,4,0
2025-07-05 12:00:00,CNC-005,63.0,1.34,144.3,1521.0,24.3,72.8,11449.0,8,4,0
2025-07-05 18:00:00,CNC-005,63.4,1.18,145.3,1526.0,23.4,71.9,11455.0,8,4,0
2025-07-06 00:00:00,CNC-005,63.5,1.54,151.1,1527.0,24.7,72.9,11459.0,8,5,0
2025-07-06 06:00:00,CNC-005,65.5,1.16,150.1,1507.0,23.8,72.0,11465.0,8,5,0
2025-07-06 12:00:00,CNC-005,63.0,1.17,147.9,1519.0,23.8,77.2,11470.0,8,5,0
2025-07-06 18:00:00,CNC-005,63.1,1.27,147.8,1514.0,23.3,73.3,11474.0,8,5,0
2025-07-07 00:00:00,CNC-005,66.0,1.24,147.2,1518.0,25.4,72.5,11478.0,8,6,0
2025-07-07 06:00:00,CNC-005,66.1,1.58,147.2,1508.0,25.5,70.3,11483.0,8,6,0
2025-07-07 12:00:00,CNC-005,64.1,1.14,147.1,1510.0,23.8,73.3,11488.0,8,6,0
2025-07-07 18:00:00,CNC-005,62.8,1.37,150.1,1515.0,24.7,72.6,11493.0,8,6,0
2025-07-08 00:00:00,CNC-005,64.9,1.2,149.4,1519.0,23.9,72.0,11498.0,8,7,0
2025-07-08 06:00:00,CNC-005,68.2,1.25,147.3,1523.0,24.2,74.4,11504.0,8,7,0
2025-07-08 12:00:00,CNC-005,61.9,1.32,146.5,1518.0,24.5,70.2,11509.0,8,7,0
2025-07-08 18:00:00,CNC-005,62.0,1.4,149.1,1515.0,23.6,71.7,11514.0,8,7,0
2025-07-09 00:00:00,CNC-005,63.8,1.42,146.6,1522.0,24.9,71.6,11519.0,8,8,0
2025-07-09 06:00:00,CNC-005,65.8,1.2,146.1,1520.0,24.4,73.2,11524.0,8,8,0
2025-07-09 12:00:00,CNC-005,63.7,1.35,149.8,1525.0,23.9,71.6,11529.0,8,8,0
2025-07-09 18:00:00,CNC-005,62.2,1.96,147.2,1517.0,26.3,71.1,11533.0,8,8,0
2025-07-10 00:00:00,CNC-005,64.6,1.3,145.1,1525.0,24.3,72.7,11539.0,8,9,0
2025-07-10 06:00:00,CNC-005,65.3,1.17,147.5,1529.0,24.0,70.8,11544.0,8,9,0
2025-07-10 12:00:00,CNC-005,66.3,1.15,148.1,1513.0,24.0,73.5,11551.0,8,9,0
2025-07-10 18:00:00,CNC-005,63.3,1.23,146.5,1536.0,24.4,74.5,11556.0,8,9,0
2025-07-11 00:00:00,CNC-005,61.4,1.47,150.2,1522.0,22.5,66.8,11561.0,8,10,0
